2018-06-12 10:25:19,228 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=ab6d8ab0-bea5-4aa2-9e7c-2e5aa8018457
2018-06-13 15:21:44,461 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-06-13 15:21:44,473 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-06-13 15:21:45,379 [15] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-06-13 15:21:45,385 [15] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-13 15:21:45,396 [15] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 156.139.34.57, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 05c86392-9e38-4a35-9688-c9800ab80dab, Hostname localhost, IPv6Address 
2018-06-13 15:21:45,497 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=05c86392-9e38-4a35-9688-c9800ab80dab
2018-06-13 15:25:13,381 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=05c86392-9e38-4a35-9688-c9800ab80dab
2018-06-13 15:25:13,389 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-06-13 15:25:13,394 [19] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=05c86392-9e38-4a35-9688-c9800ab80dab
2018-06-13 15:25:13,430 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=05c86392-9e38-4a35-9688-c9800ab80dab
2018-06-13 15:25:13,440 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-06-13 15:26:09,480 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=e1b75d84-912b-4af7-8aa7-fcf52b5c12a0
2018-06-13 15:26:09,690 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-06-13 15:26:09,697 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-06-13 15:26:09,706 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-06-13 15:26:09,720 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-06-13 15:26:09,726 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-06-13 15:26:09,732 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-06-13 15:26:09,738 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-06-13 15:26:09,744 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-06-13 15:26:09,750 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-06-13 15:26:09,755 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-06-13 15:26:09,761 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-06-13 15:26:09,768 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-06-13 15:26:09,773 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-06-13 15:26:09,779 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-06-13 15:26:09,785 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-06-13 15:26:09,791 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-06-13 15:26:09,798 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-06-13 15:26:09,812 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (Could not find file 'C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config'.)
2018-06-13 15:26:09,826 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2018-06-13 15:26:09,834 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-13 15:26:09,841 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-06-13 15:26:09,878 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=e1b75d84-912b-4af7-8aa7-fcf52b5c12a0
2018-06-13 15:26:09,903 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-06-13 15:26:09,915 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-06-13 15:26:10,538 [11] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-06-13 15:26:10,545 [11] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-13 15:26:10,555 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 156.139.34.57, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID e1b75d84-912b-4af7-8aa7-fcf52b5c12a0, Hostname localhost, IPv6Address 
2018-06-13 15:26:10,642 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=e1b75d84-912b-4af7-8aa7-fcf52b5c12a0
2018-06-13 15:26:38,784 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=e1b75d84-912b-4af7-8aa7-fcf52b5c12a0
2018-06-13 15:26:38,791 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-06-13 15:26:38,796 [17] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=e1b75d84-912b-4af7-8aa7-fcf52b5c12a0
2018-06-13 15:26:38,832 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=e1b75d84-912b-4af7-8aa7-fcf52b5c12a0
2018-06-13 15:26:38,839 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-06-13 15:27:14,382 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=76dc69ea-ecd7-4e5b-8195-068a2c8f90d8
2018-06-13 15:27:14,587 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-06-13 15:27:14,595 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-06-13 15:27:14,605 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-06-13 15:27:14,619 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-06-13 15:27:14,625 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-06-13 15:27:14,631 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-06-13 15:27:14,638 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-06-13 15:27:14,644 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-06-13 15:27:14,651 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-06-13 15:27:14,657 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-06-13 15:27:14,663 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-06-13 15:27:14,669 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-06-13 15:27:14,675 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-06-13 15:27:14,680 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-06-13 15:27:14,688 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-06-13 15:27:14,693 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-06-13 15:27:14,699 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-06-13 15:27:14,713 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (Could not find file 'C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config'.)
2018-06-13 15:27:14,727 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2018-06-13 15:27:14,736 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-13 15:27:14,742 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-06-13 15:27:14,781 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=76dc69ea-ecd7-4e5b-8195-068a2c8f90d8
2018-06-13 15:27:14,806 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-06-13 15:27:14,816 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-06-13 15:27:15,485 [14] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-06-13 15:27:15,495 [14] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-13 15:27:15,508 [14] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 156.139.10.17, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 76dc69ea-ecd7-4e5b-8195-068a2c8f90d8, Hostname localhost, IPv6Address 
2018-06-13 15:27:15,599 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=76dc69ea-ecd7-4e5b-8195-068a2c8f90d8
2018-06-13 15:36:56,102 [19] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=f7377036-f1ea-4525-b270-731f9a702355
2018-06-13 15:36:56,148 [19] INFO  Photon.Common.LoadBalancer.Common.PublicIPAddressReader - Public IP lookup - remote endpoint: 104.45.24.151 (InterNetwork), local endpoint: 0.0.0.0 (InterNetwork)
2018-06-13 15:36:56,474 [19] INFO  Photon.Common.LoadBalancer.Common.PublicIPAddressReader - Public IP address: 156.139.10.17, lookup at http://licensesp.exitgames.com/echoip
2018-06-13 15:36:56,659 [19] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-06-13 15:36:56,665 [19] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-06-13 15:36:56,673 [19] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-06-13 15:36:56,687 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-06-13 15:36:56,693 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-06-13 15:36:56,698 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-06-13 15:36:56,703 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-06-13 15:36:56,710 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-06-13 15:36:56,715 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-06-13 15:36:56,721 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-06-13 15:36:56,727 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-06-13 15:36:56,732 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-06-13 15:36:56,738 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-06-13 15:36:56,745 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-06-13 15:36:56,753 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-06-13 15:36:56,760 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-06-13 15:36:56,766 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-06-13 15:36:56,780 [19] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (Could not find file 'C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config'.)
2018-06-13 15:36:56,796 [19] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2018-06-13 15:36:56,804 [19] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-13 15:36:56,812 [19] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-06-13 15:36:56,850 [19] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=f7377036-f1ea-4525-b270-731f9a702355
2018-06-13 15:36:56,874 [19] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\HP\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-06-13 15:36:56,885 [19] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-06-13 15:36:56,895 [19] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=76dc69ea-ecd7-4e5b-8195-068a2c8f90d8
2018-06-13 15:36:56,902 [19] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-06-13 15:36:56,904 [26] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=76dc69ea-ecd7-4e5b-8195-068a2c8f90d8
2018-06-13 15:36:56,915 [19] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=76dc69ea-ecd7-4e5b-8195-068a2c8f90d8
2018-06-13 15:36:56,928 [19] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-06-13 15:36:56,945 [31] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-06-13 15:36:56,954 [31] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-06-13 15:36:56,962 [31] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 156.139.10.17, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID f7377036-f1ea-4525-b270-731f9a702355, Hostname localhost, IPv6Address 
2018-06-13 15:36:56,990 [25] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=f7377036-f1ea-4525-b270-731f9a702355
